,_record_id,_latitude,_longitude,97_number_of_customers_in_store,268_number_fridges,104_how_many_shelves_does_the_micro_retailer_have,hola_somos_estudiantes_del_tec_de_monterrey_estamos_realiz,le_comento_que_toda_esta_informacin_es_confidencial,233_date_establishment,2_current_permanent_employees,4_number_permanent_employees_last_year,5_change_store_space_last_year,6_change_employees_average_salary_last_year,20_reviews_finances_monthly,49_inventory_records,18_sales_records,155_sales_registers_used_for,103_number_own_fridges,19_tax_id,145_number_direct_competitors,310_burnout,24_burnout,186_internet_connection,210_sales_channels,189_payment_methods,28_prefered_payment_method,31_different_prices_payment_method,269_cash_discount,270_card_extra_charge,271_card_fee,272_card_days_receive_money,273_platform_extra_charge,274_platform_fee,275_platform_days_receive_money,30_payment_methods_large_purchases,214_customer_relationship_tools,33_credit_to_customers,276_expected_days_informal_credit,35_interest_rate,36_credit_default_rate,38_average_margin_profits,193_sales_planning_tools,227_agreement_ecommerce_platforms,60_services,315_frequency_topups,316_frequency_utility_bills,317_home_deliveries,62_frequency_only_services,78_number_home_deliveries_week,77_delivery_timeslots,79_delivery_vehicle,64_comission_services,66_percentaje_services_income,69_why_not_services,311_topups,312_payment_of_utilities,313_home_deliveries,314_reception_delivery_packages,42_willingness_share_inventory_data_suppliers,44_willingness_inventory_management_suppliers,45_willingness_reorder_suppliers,46_willingness_reorder_suppliers_variety,47_willingness_reorder_suppliers_lower_prices,43_willingness_share_sales_data_suppliers,58_willingness_share_sales_data_mse,59_willingness_share_sales_data_mse_better_prices,172_supplier_frequency,185_place_orders_suppliers,53_special_conditions_suppliers,278_credit_interest,192_procurement_planning_tools,277_payment_method_suppliers,163_number_high_perishable_products,236_whatsapp
10,74688e80-21b7-4356-9362-6fb2ba1e4f30,19.0203363,-98.2609888,3.0,0.0,6.0,,,,1.0,1.0,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,10.0,2790144288.9
11,e8009ddb-9e2e-44aa-8721-21fbc2fb157e,19.0203285,-98.2611121,1.0,0.0,3.0,,,,1.0,1.0,,,,,,,2.5,,4.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,2790144288.9
12,a608b152-7ed5-4e56-a5ab-589867ab0b65,19.0204215,-98.2609604,2.0,0.0,3.0,,,,2.0,1.5,,,,,,,2.5,,4.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,2790144288.9
13,f740f232-fc37-4ea5-a5f2-87c1f2ae1951,19.020395,-98.2608668,3.0,0.0,1.0,,,,1.0,1.9,,,,,,,2.5,,6.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,1.0,2790144288.9
14,5e8464b9-0b58-4520-a4fc-9c17a8b30500,19.0205671,-98.2608038,0.0,0.0,2.0,,,,1.6,1.9,,,,,,,2.5,,2.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2790144288.9
15,609385f7-57c8-4210-b927-8b2a9c76ea2c,19.0207622,-98.2607229,1.0,0.0,3.0,,,,1.0,2.0,,,,,,,2.5,,2.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,6.1,2790144288.9
16,461b41ec-1b3b-4d20-9414-8fb66a6e051b,19.0208774,-98.2606615,0.0,0.0,4.0,,,,1.0,1.0,,,,,,,2.5,,6.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2790144288.9
17,6bb75354-101c-48b1-9c82-76e40f90159c,19.0210881,-98.260586,2.0,2.0,3.0,,,,3.0,2.0,,,,,,,2.5,,6.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,15.0,2790144288.9
18,77339a78-1542-4445-9403-4344786da162,19.0213946,-98.2603816,1.0,1.0,1.0,,,,1.0,1.9,,,,,,,2.5,,0.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,1.0,2790144288.9
19,ac115611-d079-46dc-bdb6-5095a71fde01,19.021461,-98.2602834,0.0,0.0,6.0,,,,1.6,1.9,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,2790144288.9
20,9fc2adeb-ac67-46ef-b4db-8f4afb139ecc,19.0449409657,-98.1944422847,2.0,1.1,4.0,,,,0.0,0.0,,,,,,,2.5,,2.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,2.0,2790144288.9
21,054d2e34-6343-451f-8d71-d87c1599a614,19.0655137,-98.3127512,0.0,2.0,5.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
22,b062ce9a-496c-47d1-a193-d8204cc8d968,19.0656707,-98.3109706,0.0,5.0,6.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
23,bc2a99bc-7c06-4746-85c9-9e53823d9183,19.0638125,-98.3097669,3.0,1.6,6.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
24,9e202c7e-1c78-4a72-bb84-110a11f16f1a,19.0614541,-98.3109695,0.0,5.0,3.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
25,dffe1660-c71a-40a5-9578-1335e9b18536,19.0612258,-98.3111919,2.0,3.0,5.0,,,,0.0,0.0,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,2790144288.9
26,388f22fd-1484-4443-96b9-d6b7bc79f3b8,19.0608665,-98.3112764,0.0,2.0,4.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
27,22ab11ce-fc2c-4031-9f23-74e21486b0f6,19.0618356185,-98.3067292227,2.0,5.0,6.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
28,99f132d3-41dc-47b7-9466-7db694dcd507,19.0605136519,-98.3060609457,0.0,2.0,2.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
29,721a3a26-9865-49f3-9974-dd002febe563,19.0597415325,-98.306741458,0.0,3.0,4.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
30,1d47120b-bd60-4389-849e-68b9d9ba2696,19.0617376613,-98.3070316539,0.0,2.0,2.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
31,674ee633-fde4-4e5e-9460-2a98026928d5,19.0637564472,-98.3097306413,1.0,3.0,5.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
32,cde7ae14-5752-4ada-ba91-d74819a7a1b0,19.0642133584,-98.3099810016,1.0,2.0,3.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
33,620401bb-43eb-43b3-a8c9-0e5361c3e9e9,19.0662115021,-98.3142734506,1.0,2.0,3.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
34,8d899887-52af-4d3d-8def-768e011d517e,19.0282081,-98.248033,5.0,2.0,0.0,,,,0.0,1.0,,,,,,,2.5,,2.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,6.1,2790144288.9
35,4919cc09-3642-45fa-b86f-5e016dfabfcb,19.017792,-98.215433,3.0,0.0,1.0,,,,1.0,1.0,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,5.0,2790144288.9
36,4277748d-95df-43ae-9e0d-637a6a83dc57,19.0162957342,-98.2194659114,0.0,3.0,2.0,,,,3.0,3.0,,,,,,,2.5,,2.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,0.0,2790144288.9
37,d73b2b14-2ae3-421f-a392-48fef3a94dcf,19.016607641,-98.2198437676,1.0,0.0,1.0,,,,1.0,1.0,,,,,,,2.5,,2.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2790144288.9
38,8fc3fc10-d6d7-4509-8860-506163b24e1d,19.0153365537,-98.2184597477,0.0,0.0,0.0,,,,2.0,2.0,,,,,,,2.5,,0.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
39,1a4595e1-61f6-4634-81ad-6a180522b6ce,19.0164672196,-98.2193455473,1.0,0.0,0.0,,,,2.0,2.0,,,,,,,2.5,,0.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2790144288.9
40,711c8b5e-708f-4aee-ba78-036b4b2c0ecb,19.018979,-98.21528,2.0,2.0,0.0,,,,2.0,3.0,,,,,,,2.5,,6.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,8.6,2790144288.9
41,2a1fb84a-336c-4148-89d5-ec7a626c1ad7,19.018353,-98.215619,2.0,4.0,8.0,,,,0.0,0.0,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0,2790144288.9
42,bbd2ab9c-c16b-4665-9604-be29c8819cfa,19.017786,-98.218263,1.0,0.0,6.0,,,,1.0,3.0,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,8.6,2790144288.9
43,8905723a-e403-4417-b2f1-913ccf0ec9f8,19.019788,-98.217094,1.0,0.0,0.0,,,,1.6,1.5,,,,,,,2.5,,4.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,9.0,2790144288.9
44,2d38687d-6e0a-4d42-87fc-7405322abcab,19.0463846914,-98.2025966177,3.0,1.1,4.0,,,,0.0,0.0,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,6.1,2790144288.9
45,5e008ca9-81fd-4f7e-ad39-8bf6ef1777c1,19.046021086,-98.2037023746,3.0,1.1,4.0,,,,2.0,0.0,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,0.0,2790144288.9
46,80c0ce35-ccb6-434c-9867-a08bd7e4d606,19.0254398,-98.249062,3.0,2.0,10.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
47,138bbecb-38b5-4cba-93a8-160d9673e594,19.0120131,-98.2296442,0.0,0.0,5.0,,,,2.0,2.0,,,,,,,2.5,,2.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2790144288.9
48,77fa0634-09b6-4a74-82bf-b45856a0ac80,19.0115906,-98.2297252,1.0,2.0,0.0,,,,2.0,2.0,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,3.0,2790144288.9
49,0fce5eac-b5a5-4f3b-859f-771557b43ffc,19.011515,-98.2297851,0.0,0.0,1.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
50,68cdec26-ec41-4735-bb56-4be0eb909b38,19.0114826,-98.2297173,0.0,0.0,2.0,,,,2.0,0.0,,,,,,,2.5,,0.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0,2790144288.9
51,ea271240-ba0a-4e53-8c9e-ceeccbb98fae,19.035325,-98.2679176,4.0,2.0,2.0,,,,2.0,2.0,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,5.0,2790144288.9
52,44430dae-7e3b-484f-9837-b32e64b866de,19.0405619362,-98.195357721,2.0,3.0,5.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
53,82814e7b-8a6e-4c4c-8cb1-19f3fa0e9cf8,19.0409324,-98.1956504,0.0,0.0,2.0,,,,1.0,1.0,,,,,,,2.5,,5.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
54,31b24351-6801-427e-9c8c-c3e8a3012e80,19.0411925,-98.1957911,1.0,0.0,3.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
55,febca9e2-7535-43ee-b765-7283051222a0,19.0410812934,-98.1968178758,0.0,0.0,5.0,,,,2.0,2.0,,,,,,,2.5,,4.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0,2790144288.9
56,0e65b977-a943-4e48-ad77-2d67af2fc211,19.0410918637,-98.1959696755,0.0,0.0,5.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
57,64e03a00-d30d-410f-a122-11deb6ba2e20,19.0415447381,-98.1953916586,0.0,0.0,8.0,,,,3.0,1.9,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
58,75bcc709-90ff-4db7-bb82-293f2f72f3ae,19.0418857,-98.1936643,1.0,0.0,2.0,,,,1.6,1.9,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
59,bd59c8b6-81cb-4698-8cfd-dbab7f01ef21,19.0419216,-98.1937059,0.0,0.0,1.0,,,,1.0,1.9,,,,,,,2.5,,6.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,0.0,2790144288.9
60,94b1c6bc-1fb8-4895-aacc-c2604dc12b93,19.0415702934,-98.194872076,0.0,0.0,4.0,,,,1.0,1.9,,,,,,,2.5,,3.1,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,8.6,2790144288.9
61,d9ff4194-657e-4fb4-b5f4-b7e8b350a646,19.042167355,-98.1941749299,0.0,0.0,3.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
62,4761f1f0-c07d-41ef-bd9a-e666b361eb05,19.0418881085,-98.1936908041,1.0,0.0,3.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
63,b2378100-fbff-4355-ad7e-953118b1ee47,19.0434164641,-98.194669784,2.0,1.0,1.0,,,,0.0,0.0,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,8.6,2790144288.9
64,a63c0cf4-ae7b-43e9-afdf-8ab8b6858384,19.0426957924,-98.1937826886,0.0,0.0,3.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
65,7ef4ba01-a333-4096-9777-d424b5817a19,19.0431018,-98.199479,0.0,0.0,4.0,,,,0.0,0.0,,,,,,,2.5,,3.1,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2790144288.9
66,40ee0efd-9d2c-4a31-a4e3-203b8b97cf48,19.0434088,-98.1992462,4.0,1.0,6.0,,,,0.0,0.0,,,,,,,2.5,,0.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,8.6,2790144288.9
67,1b92bf97-f1fc-4586-a764-10ca59360d23,19.0433357,-98.1993241,1.0,0.0,2.0,,,,1.6,1.5,,,,,,,2.5,,5.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2790144288.9
68,9896afc3-9bd0-4dab-8234-bb3d1b3167d0,19.0437893,-98.1990342,3.0,0.0,10.0,,,,1.6,1.5,,,,,,,2.5,,3.1,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2790144288.9
69,8f206990-f1c2-4f78-8e0d-8132ba616ac4,19.0352252,-98.266924,5.0,3.0,0.0,,,,3.0,0.0,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
70,d9364f5b-3f7d-4e45-984c-521fdddbf5b8,19.0354424,-98.2678552,1.2,1.1,0.0,,,,1.6,1.5,,,,,,,2.5,,5.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,6.1,2790144288.9
71,7670e6ad-b7db-4371-9c74-9bacbbe57978,19.0236257061,-98.2499046251,1.0,0.0,10.0,,,,0.0,0.0,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
72,dfcaffbe-ed9d-4894-8fba-62282b870cf1,19.0221603715,-98.2495059818,1.0,5.0,8.0,,,,1.0,1.0,,,,,,,2.5,,4.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,4.0,2790144288.9
73,6f08add4-c903-4dd4-a21f-97d4107ecbbc,19.018705,-98.215739,2.0,0.0,1.0,,,,2.0,1.5,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0,2790144288.9
74,e9790ad8-3c33-4957-8c2c-fc302d8da3d5,19.017211,-98.217502,2.0,2.0,5.0,,,,0.0,0.0,,,,,,,2.5,,3.1,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,5.0,2790144288.9
75,3a99044e-8643-4b20-93e7-f7242f45a69d,19.021284,-98.216883,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2790144288.9
76,9557cb66-8f9c-423a-99ad-56f70c357f2b,19.019019,-98.218655,0.0,0.0,3.0,,,,0.0,0.0,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,2790144288.9
77,6535d376-ccbc-429d-bf92-0bec0fedcfeb,19.01854,-98.217874,3.0,4.0,12.0,,,,3.0,2.0,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,2790144288.9
78,55a6c44e-9036-4652-bcc5-402cf1e8b8d7,19.020451,-98.215618,1.0,3.0,7.0,,,,0.0,0.0,,,,,,,2.5,,1.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
79,23919222-4dd0-43a4-8099-e38c2eb348ba,19.016776,-98.217554,0.0,0.0,12.0,,,,1.0,2.0,,,,,,,2.5,,2.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,2790144288.9
80,bb5442a9-8009-4240-a84a-d682c67ed787,19.018453,-98.215385,1.2,5.0,9.0,,,,1.6,0.0,,,,,,,2.5,,4.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.5,,,,,,6.0,2790144288.9
81,ef9de625-318b-4c97-a0bd-97523bd8003a,19.0194537,-98.2614091,3.0,3.0,2.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
82,3154e863-82d3-43c9-8f99-257c5d2d546d,19.0193679,-98.2614787,1.0,0.0,1.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
83,96740025-9761-4ee6-a468-94562950724d,19.0719291809,-98.1670391187,2.0,2.0,0.0,,,,2.0,1.9,,,,,,,2.5,,3.0,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,8.6,2790144288.9
84,c6e73e8a-9e22-45d6-918d-ded0400063df,19.0718784813,-98.166975081,2.0,1.1,0.0,,,,2.1,1.9,,,,,,,2.5,,3.8,,4.2,,,,,,,,,1.0,,,,,,,14.2,,1.6,,,,,9.0,28.5,13.6,10.5,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,8.6,2790144288.9
